conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/7324e9f5-0f94-497e-af2f-42142e939a94,7533.2,Bordadeira/Bordadeiro,0.0
Occupation,http://data.europa.eu/esco/occupation/7c6fc2f0-6e16-4429-8190-f6faac0c3853,7533.3,Luveiro/Luveira,0.0
Occupation,http://data.europa.eu/esco/occupation/28b25dbf-1eab-45e8-9d02-7a5eea9bb139,7533.4,Fabricante de artigos têxteis para o lar,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/517c01aa-e875-4690-bf38-17307a57eafe,7533.5,Operador de máquina de costura/Operadora de máquina de costura,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7533,7533,"Costureiras, bordadeiras e trabalhadores similares",0.01428571428571428
Occupation,http://data.europa.eu/esco/occupation/c932109b-3e4f-43aa-b346-1ea421da0adb,7534.1,Técnico de interiores aeronáuticos/Técnica de interiores aeronáuticos,0.0
Occupation,http://data.europa.eu/esco/occupation/92dc335d-a116-416f-ad2b-257e5382e574,7534.2,Colchoeiro/Colchoeira,0.0
Occupation,http://data.europa.eu/esco/occupation/cd3f5356-a16f-4aca-9d4b-ceba2b2afec5,7534.3.1,Estofador de mobiliário/Estofadora de mobiliário,0.0
Occupation,http://data.europa.eu/esco/occupation/423f4021-322b-4257-9a4e-d6ee5d166fbc,7534.3.2,Estofador na indústria náutica/Estofadora na indústria náutica,0.0
Occupation,http://data.europa.eu/esco/occupation/c9874f14-5474-43f6-b4a2-77a94f9abfb3,7534.3.3,Estofador auto/Estofadora auto,0.0
Occupation,http://data.europa.eu/esco/occupation/69c24e54-567c-4415-b59b-cda97fdbc50c,7534.3.4,Estofador para a indústria ferroviária/Estofadora para a indústria ferroviária,0.0
Occupation,http://data.europa.eu/esco/occupation/95a89206-4dc8-4753-a5d9-bc14a0e5f7ca,7534.3,Estofador/Estofadora,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7534,7534,Estofadores e trabalhadores similares,0.0
Occupation,http://data.europa.eu/esco/occupation/e6eea1ed-e982-4583-bafe-a0ac796f6cf1,7535.1,Operador de classificação de peles/Operadora de classificação de peles,0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/1ce76c3b-edee-41b4-88c2-5db9b70d8bf0,7535.2,Operador de curtimento/Operadora de curtimento,0.0416666666666666
ISCO level 4,http://data.europa.eu/esco/isco/C7535,7535,Trabalhadores de peles e couro,0.047149122807017496
Occupation,http://data.europa.eu/esco/occupation/8f592e05-8035-4646-b33e-a4ea2c2314e3,7536.1.1,Operador de acabamentos em artigos de marroquinaria/Operadora de acabamentos em artigos de marroquinaria,0.125
Occupation,http://data.europa.eu/esco/occupation/1d188cae-90e9-4950-9666-3e1a9500de50,7536.1.2,Operador de corte de artigos em couro/Operadora de corte de artigos em couro,0.0952380952380952
Occupation,http://data.europa.eu/esco/occupation/e666c384-2a14-4cd9-981f-7067dc0bb9a9,7536.1.3,Operador de costura à mão em artigos de marroquinaria/Operadora de costura à mão em artigos de marroquinaria,0.0
Occupation,http://data.europa.eu/esco/occupation/24e9f120-eae8-411a-8daf-c48e8ae2f5f6,7536.1,Operador manual de artigos de marroquinaria/Operadora manual de artigos de marroquinaria,0.0666666666666666
Occupation,http://data.europa.eu/esco/occupation/07ba3429-cccd-435b-a7d0-c02ba962bbd9,7536.2.1,Fabricante de calçado por medida,0.064516129032258
Occupation,http://data.europa.eu/esco/occupation/40d76b2c-b917-4bf1-95b3-191f11472e67,7536.2.2,criador de calçado em 3D/criadora de calçado em 3D,0.064516129032258
Occupation,http://data.europa.eu/esco/occupation/3fa9a480-ceb3-4c2a-8a91-0508e1bb6ba5,7536.2.3,Modelista de calçado CAD,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/ce594060-b05a-45d8-ac41-1cf3bb980085,7536.2.4,Costureiro de calçado/Costureira de calçado,0.142857142857142
Occupation,http://data.europa.eu/esco/occupation/93aa611c-a58c-43ff-bc34-6e201dfdd0dd,7536.2.5,Modelista de calçado,0.0909090909090909
Occupation,http://data.europa.eu/esco/occupation/0a5001af-ce4b-4787-92e8-62af70089e53,7536.2.6,Modelador manual de formas/Modeladora manual de formas,0.04
Occupation,http://data.europa.eu/esco/occupation/15419750-d6e6-4ab8-a77b-b42794f2e168,7536.2.7,Técnico de calçado ortopédico/Técnica de calçado ortopédico,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/dc9b98da-c389-4caf-a21a-c6f8c530c0bf,7536.2.8,Reparador de calçado/Reparadora de calçado,0.0
Occupation,http://data.europa.eu/esco/occupation/f8e76759-811e-4b39-9adf-3e77429cff8f,7536.2,Sapateiro/Sapateira,0.0869565217391304
ISCO level 4,http://data.europa.eu/esco/isco/C7536,7536,Sapateiros e similares,0.07093557084440666
ISCO level 3,http://data.europa.eu/esco/isco/C754,754,"Outros operários, artífices e similares",0.027375514534578566
Occupation,http://data.europa.eu/esco/occupation/5a596834-bc8f-4273-8d09-006957b60347,7541.1,Mergulhador comercial do setor da construção/Mergulhadora comercial do setor da construção,0.04
Occupation,http://data.europa.eu/esco/occupation/204c8b13-f5de-4e39-bd23-86ff8cf89b4d,7541.2,Mergulhador apanhador/Mergulhadora apanhadora,0.0
Occupation,http://data.europa.eu/esco/occupation/bcc199fe-f7df-42a5-bd45-e33ae6160f26,7541.3,Mergulhador-salvador/Mergulhadora-salvadora,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7541,7541,Mergulhadores,0.013333333333333334
Occupation,http://data.europa.eu/esco/occupation/2aae7736-f58b-4027-8de4-6884281c3b0b,7542.1,Operador de produtos explosivos/Operadora de produtos explosivos,0.05
ISCO level 4,http://data.europa.eu/esco/isco/C7542,7542,Carregadores de fogo e dinamitadores,0.05
Occupation,http://data.europa.eu/esco/occupation/3a75b477-e151-40fb-9909-b3641401bfed,7543.1,Operador de inspeção ótica automatizada/Operadora de inspeção ótica automatizada,0.0285714285714285
Occupation,http://data.europa.eu/esco/occupation/295dbed9-0330-42af-8650-f9296c6eb195,7543.2,Piloto de teste/Pilota de teste,0.04
Occupation,http://data.europa.eu/esco/occupation/43eb6228-8241-47d6-875e-7ccc214291d5,7543.3,Técnico de testes em baterias/Técnica de testes em baterias,0.05
Occupation,http://data.europa.eu/esco/occupation/b2cac4bc-abb7-41b3-a515-2ad006b8ebf6,7543.4,Controlador de painéis de controlo/Controladora de painéis de controlo,0.02
Occupation,http://data.europa.eu/esco/occupation/82d75f3b-644a-4582-ad6b-a2a1833e44cb,7543.5,Especialista de testes não destrutivos,0.0
Occupation,http://data.europa.eu/esco/occupation/2555a1bc-9f30-4371-9499-64793e48cd55,7543.6,Técnico de testes com placas de circuito impresso/Técnica de testes com placas de circuito impresso,0.0416666666666666
Occupation,http://data.europa.eu/esco/occupation/b10d45f4-482d-4301-bc39-da206b17815c,7543.7.1,Inspetor de montagem de aeronaves/Inspetora de montagem de aeronaves,0.0
Occupation,http://data.europa.eu/esco/occupation/68ad860f-c5cd-420f-840f-993e3e813508,7543.7.2,Inspetor de bens de consumo/Inspetora de bens de consumo,0.0
Occupation,http://data.europa.eu/esco/occupation/1c25fdb4-c6e2-4118-99a5-519e9657a2bd,7543.7.3,Inspetor de equipamento elétrico/Inspetora de equipamento elétrico,0.0888888888888888
Occupation,http://data.europa.eu/esco/occupation/2296fa07-98ae-4875-b18d-96ed86134ffb,7543.7.4,Inspetor de equipamento eletrónico/Inspetora de equipamento eletrónico,0.0277777777777777
Occupation,http://data.europa.eu/esco/occupation/9a903a4a-282d-4724-a7de-1918b41d2965,7543.7.5,Inspetor de montagem de veículos a motor/Inspetora de montagem de veículos a motor,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/c5b45ebe-0e9f-4bc4-9563-7fdf31115e53,7543.7.6,Inspetor de montagem de material circulante/Inspetora de montagem de material circulante,0.0
Occupation,http://data.europa.eu/esco/occupation/a464015d-a622-44aa-a4fe-bf01e412e120,7543.7.7,Inspetor de montagem de embarcações/Inspetora de montagem de embarcações,0.0
Occupation,http://data.europa.eu/esco/occupation/753939ad-b03e-47cd-913b-56f30b5ae8fc,7543.7,Inspetor de montagem de produtos/Inspetora de montagem de produtos,0.0
Occupation,http://data.europa.eu/esco/occupation/3027abf6-bc54-4709-8dc1-4f20b772ac70,7543.8.1,Calibrador de chapas de madeira processada/Calibradora de chapas de madeira processada,0.0
Occupation,http://data.europa.eu/esco/occupation/ad7bbc92-d5cb-4b64-a1a3-efc593afd437,7543.8.2,Calibrador de madeira de construção/Calibradora de madeira de construção,0.0
Occupation,http://data.europa.eu/esco/occupation/3594efa8-cd69-411e-a345-d88ba756b758,7543.8.3,Calibrador de pasta/Calibradora de pasta,0.0465116279069767
Occupation,http://data.europa.eu/esco/occupation/cc8f929a-75fa-404d-aa17-3301fb494b4f,7543.8,Calibrador de produtos/Calibradora de produtos,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,7543.9.1,Controlador de qualidade de calçado/Controladora de qualidade de calçado,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/371885b5-0f93-406f-b96a-58ecd5bbc3ce,7543.9.2,Controlador de qualidade de artigos de marroquinaria/Controladora de qualidade de artigos de marroquinaria,0.0666666666666666
Occupation,http://data.europa.eu/esco/occupation/c0a35355-be44-44c0-82d2-acf8363ed45e,7543.9.3,Inspetor de controlo de qualidade de produtos metálicos/Inspetora de controlo de qualidade de produtos metálicos,0.0126582278481012
Occupation,http://data.europa.eu/esco/occupation/b0ad8659-0410-4b5b-9466-a90f8b3cdac9,7543.9,Controlador de qualidade de produtos/Controladora de qualidade de produtos,0.0
Occupation,http://data.europa.eu/esco/occupation/d3de3205-dd5c-4112-86bc-161e41cd77a5,7543.10.1,Inspetor de produção de charutos/Inspetora de produção de charutos,0.0
Occupation,http://data.europa.eu/esco/occupation/381b9a17-521c-4702-b7d9-2059bbd8ce76,7543.10.2,Inspetor de qualidade de vestuário/Inspetora de qualidade de vestuário,0.0
Occupation,http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c,7543.10.3,Inspetor de instrumentos de precisão/Inspetora de instrumentos de precisão,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/85fdd1cb-98d3-4c40-a868-1078ce770440,7543.10.4,Inspetor de qualidade têxtil/Inspetora de qualidade têxtil,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023,7543.10,Inspetor de qualidade de produtos/Inspetora de qualidade de produtos,0.0
Occupation,http://data.europa.eu/esco/occupation/b9c80d74-97b6-4a4b-849e-a3908ba57ae1,7543.11,Calibrador de chapas de madeira/Calibradora de chapas de madeira,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7543,7543,Calibrador e verificador de produtos (excluindo produtos alimentares e bebidas),0.021167414895126295
Occupation,http://data.europa.eu/esco/occupation/509f9452-ed18-4fbf-8a4c-d45de85aa2f7,7544.1.1,Pulverizador de pesticidas/Pulverizadora de pesticidas,0.11904761904761904
Occupation,http://data.europa.eu/esco/occupation/21cba86a-68c5-456c-aec2-cc04840b3c0e,7544.1,Controlador de pragas/Controladora de pragas,0.129032258064516
ISCO level 4,http://data.europa.eu/esco/isco/C7544,7544,Fumigadores e outros controladores de pragas e ervas daninhas,0.12403993855606751
ISCO level 3,http://data.europa.eu/esco/isco/C811,811,Operadores de instalações da extracção mineira e de processamento de minerais,0.027023165783120605
Occupation,http://data.europa.eu/esco/occupation/4542ff68-f809-4ba1-857c-fd26d0914eaa,8111.1,Técnico de drenagem de águas/Técnica de drenagem de águas,0.0588235294117647
Occupation,http://data.europa.eu/esco/occupation/364e61ab-1631-4fe1-a170-e88797aad6f9,8111.2,Sondador/Sondadora,0.105263157894736
Occupation,http://data.europa.eu/esco/occupation/4a215d87-8363-4db2-a661-3c0d816b2a70,8111.3,Mineiro de superfície/Mineira de superfície,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/425f4904-3a7a-4ad0-ac5b-42b38392f768,8111.4,Operador de equipamento pesado no subsolo/Operadora de equipamento pesado no subsolo,0.0
Occupation,http://data.europa.eu/esco/occupation/4cdfac8c-b000-4279-985e-31bc1fbe2447,8111.5,Mineiro de subsolo/Mineira de subsolo,0.0714285714285714
ISCO level 4,http://data.europa.eu/esco/isco/C8111,8111,Mineiros e trabalhadores das pedreiras,0.061388766032728706
Occupation,http://data.europa.eu/esco/occupation/bcb7efae-2374-4ea7-a8e7-a77e4c6ecfc8,8112.1,Operador de trituradoras de minerais/Operadora de trituradoras de minerais,0.0
Occupation,http://data.europa.eu/esco/occupation/66d22b81-1b5e-42a1-b904-ac67b4a896c6,8112.2,Operador de processamento de minerais/Operadora de processamento de minerais,0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/610bee9f-d7f0-4b18-918e-f2a4a91f8912,8112.3,Perfurador de pedra/Perfuradora de pedra,0.064516129032258
Occupation,http://data.europa.eu/esco/occupation/3e9c6f2a-dc20-4366-aeb9-99dffd635b4c,8112.4,Aplainador de pedra/Aplainadora de pedra,0.0263157894736842
ISCO level 4,http://data.europa.eu/esco/isco/C8112,8112,Operadores de instalações de processamento de minérios e rochas,0.035865874363327645
Occupation,http://data.europa.eu/esco/occupation/41d4be58-3111-48b5-814a-83117983dd16,8113.1,Torrista,0.0
Occupation,http://data.europa.eu/esco/occupation/622b1d5e-bf14-4ec0-b83e-3bfcf8dff624,8113.2,Operador de perfuração/Operadora de perfuração,0.0434782608695652
Occupation,http://data.europa.eu/esco/occupation/d3c1c718-a093-4e2e-80a0-2bd331266a8b,8113.3,Operador de motores de equipamento de perfuração/Operadora de motores de equipamento de perfuração,0.0
Occupation,http://data.europa.eu/esco/occupation/2a7d4b37-e831-4e20-827c-0682fe7e370e,8113.4,Operador de bombas de oleoduto/Operadora de bombas de oleoduto,0.0
Occupation,http://data.europa.eu/esco/occupation/8d765d88-c8d6-406e-8dfe-e37c5aa89be6,8113.5,Plataformista,0.0
Occupation,http://data.europa.eu/esco/occupation/86c49d9c-b37d-4a14-8e9d-d0357005a48d,8113.6,Operador de manutenção de poços de petróleo/Operadora de manutenção de poços de petróleo,0.0
Occupation,http://data.europa.eu/esco/occupation/5d549551-d94a-4e98-8444-d6608d70c8d8,8113.7,Supervisor de perfuração/Supervisora de perfuração,0.0
Occupation,http://data.europa.eu/esco/occupation/7a0afb5e-f118-449a-82bd-d8b9230fd49f,8113.8,Operador de tuneladora/Operadora de tuneladora,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/46bbecf4-368a-44a8-9262-dcd775ae2c46,8113.9,Perfurador de poços/Perfuradora de poços,0.0357142857142857
ISCO level 4,http://data.europa.eu/esco/isco/C8113,8113,"Perfuradores de poços, sondadores e similares",0.013072676116154366
Occupation,http://data.europa.eu/esco/occupation/2fa8c1fc-e722-4985-9822-f5d8174248cf,8114.1,Operador de instalações de preparação de betuminosos/Operadora de instalações de preparação de betuminosos,0.0263157894736842
Occupation,http://data.europa.eu/esco/occupation/990738f4-587c-4045-a10f-e3c1c019220e,8114.2,Operador de máquinas de fabrico de blocos de alvenaria/Operadora de máquinas de fabrico de blocos de alvenaria,0.0476190476190476
Occupation,http://data.europa.eu/esco/occupation/86da9311-1f7a-40bb-af65-ed2a7178fcae,8114.3,Operador de máquinas de fabrico de produtos em betão/Operadora de máquinas de fabrico de produtos em betão,0.0303030303030303
Occupation,http://data.europa.eu/esco/occupation/8fdce434-caaa-42c7-a77c-7ba8d1cbc4be,8114.4,Construtor de células eletrolíticas/Construtora de células eletrolíticas,0.0
Occupation,http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,8114.5,Operador de máquinas de pré-fabricados de betão/Operadora de máquinas de pré-fabricados de betão,0.0
Occupation,http://data.europa.eu/esco/occupation/0477b9b0-8d2d-4eec-aaad-bac11092e98b,8114.6,Operador de máquinas misturadoras de ardósia/Operadora de máquinas misturadoras de ardósia,0.0
Occupation,http://data.europa.eu/esco/occupation/c453886f-a8f0-434c-be0e-e6a12c49954f,8114.7,Polidor de pedra/Polidora de pedra,0.0
Occupation,http://data.europa.eu/esco/occupation/a001cf0d-b0eb-420a-a110-9408448ba8b8,8114.8,Operador de máquinas separadoras de pedra/Operadora de máquinas separadoras de pedra,0.0303030303030303
ISCO level 4,http://data.europa.eu/esco/isco/C8114,8114,"Operadores de máquinas para trabalhar cimento, pedra e outros minerais",0.01681761221234905
ISCO level 3,http://data.europa.eu/esco/isco/C812,812,Operadores de instalações de transformação e acabamento de metais,0.01545588405239368
Occupation,http://data.europa.eu/esco/occupation/25206eaa-04da-4fd6-bac7-173d7eb142dc,8121.1,Operador de máquinas de fundição de metais/Operadora de máquinas de fundição de metais,0.0
Occupation,http://data.europa.eu/esco/occupation/a0f9903e-2ba5-4b9d-bb0a-a8646db15221,8121.2,Operador de máquinas extrusoras/Operadora de máquinas extrusoras,0.0
Occupation,http://data.europa.eu/esco/occupation/57b89801-0e43-4b19-bf29-ef9a51d65155,8121.3,Recozedor de metais/Recozedora de metais,0.0571428571428571
Occupation,http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,8121.4,Operador de máquinas de trefilagem/Operadora de máquinas de trefilagem,0.0
Occupation,http://data.europa.eu/esco/occupation/6dbca2aa-f83b-4567-a4e7-b9a21fb948bf,8121.5,Operador de laminação de metal/Operadora de laminação de metal,0.0
Occupation,http://data.europa.eu/esco/occupation/c2d5daae-8f8a-45b1-8e76-3284b84ce195,8121.6,Operador de máquinas para fabrico de molas/Operadora de máquinas para fabrico de molas,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/7664f3e6-b469-4e1a-b52c-8a7ac866eb5a,8121.7,Operador de máquinas de fabrico de tela metálica/Operadora de máquinas de fabrico de tela metálica,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C8121,8121,Operadores de instalações de transformação de metais,0.011647585863613728
Occupation,http://data.europa.eu/esco/occupation/3c0af499-39f6-4468-9ba4-b13a26d5f888,8122.1,Operador de projeção de abrasivos/Operadora de projeção de abrasivos,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/e9f0b7ae-c848-464e-af9d-55eb87a592e0,8122.2,Operador de máquinas de anodização/Operadora de máquinas de anodização,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/02b5b7b0-b856-4ac7-924c-8c35c7880b2a,8122.3,Operador de máquinas de revestimento de metais/Operadora de máquinas de revestimento de metais,0.0196078431372549
Occupation,http://data.europa.eu/esco/occupation/4b6b09e6-e1f6-46d8-b16a-d3522c367983,8122.4,Operador de retificadoras cilíndricas/Operadora de retificadoras cilíndricas,0.0192307692307692
Occupation,http://data.europa.eu/esco/occupation/862ed9e5-96ec-410d-a0fd-5206a05a7954,8122.5,Operador de máquinas rebarbadoras industriais/Operadora de máquinas rebarbadoras industriais,0.0196078431372549
Occupation,http://data.europa.eu/esco/occupation/ce5b1eb1-5862-4f00-a813-0f90aecd5ef5,8122.6,Operador de galvanização por imersão/Operadora de galvanização por imersão,0.0208333333333333
Occupation,http://data.europa.eu/esco/occupation/bb2933e9-f6ec-4ab0-b2ea-3cc34cf56d18,8122.7,Operador de máquinas de galvanoplastia/Operadora de máquinas de galvanoplastia,0.0217391304347826
Occupation,http://data.europa.eu/esco/occupation/066fe11d-10e4-4fec-bd27-3e78797500b9,8122.8,Operador de máquina de esmaltagem/Operadora de máquina de esmaltagem,0.0
Occupation,http://data.europa.eu/esco/occupation/4f5e4fb1-58bd-4abd-bb06-4af9203a1518,8122.9,Operador de máquinas limadoras/Operadora de máquinas limadoras,0.0208333333333333
Occupation,http://data.europa.eu/esco/occupation/b322bb4c-bbef-45c2-bd7e-00a97c3ab268,8122.10,Operador de tratamento anticorrosivo/Operadora de tratamento anticorrosivo,0.0222222222222222
Occupation,http://data.europa.eu/esco/occupation/4a1d28b0-eca5-4c0a-a49d-ce974e7d04ce,8122.11,Operador de retificadoras planas/Operadora de retificadoras planas,0.0204081632653061
Occupation,http://data.europa.eu/esco/occupation/1c5ec3d2-a241-4ba2-ba20-e4da565383a6,8122.12,Operador de polidoras de tambor/Operadora de polidoras de tambor,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C8122,8122,"Operadores de máquinas, de revestimento, metalização e acabamento de metais",0.017677391329181984
ISCO level 3,http://data.europa.eu/esco/isco/C813,813,Operadores de instalações e de máquinas para o fabrico de produtos químicos e fotográficos,0.06593899038113922
Occupation,http://data.europa.eu/esco/occupation/782ced63-e234-42a4-a7bd-a2d9a12ee61a,8131.1,Operador de máquinas de enchimento de cápsulas/Operadora de máquinas de enchimento de cápsulas,0.0
Occupation,http://data.europa.eu/esco/occupation/81f8ea60-41d4-434a-b0fc-f870e83e7e27,8131.2.1,Operador de máquinas misturadoras de fertilizantes/Operadora de máquinas misturadoras de fertilizantes,0.176470588235294
Occupation,http://data.europa.eu/esco/occupation/237e21f1-a7fa-4273-91eb-28e7b5d72f60,8131.2.2,Operador de máquinas de fabrico de lacas/Operadora de máquinas de fabrico de lacas,0.0625
Occupation,http://data.europa.eu/esco/occupation/8b273f5e-bdc5-4b73-80bd-3e324a20309b,8131.2.3,Operador de máquinas misturadoras de tinta/Operadora de máquinas misturadoras de tinta,0.0344827586206896
Occupation,http://data.europa.eu/esco/occupation/165f32b8-756a-4ef3-87f1-83fbbdc60db7,8131.2.4,Operador de máquinas misturadoras de pesticidas/Operadora de máquinas misturadoras de pesticidas,0.07142857142857142
Occupation,http://data.europa.eu/esco/occupation/ee37a4a5-5360-4e94-a749-a2b8ead08500,8131.2.5,Misturador de explosivos/Misturadora de explosivos,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/c76566f1-97a1-43e9-a7d8-155db0e56987,8131.2.6,Operador de máquinas de produção de verniz/Operadora de máquinas de produção de verniz,0.0588235294117647
Occupation,http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c,8131.2,Misturador de produtos químicos/Misturadora de produtos químicos,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/8f71761e-6fa5-4237-a240-4d0c7feff026,8131.3,Operador de forno/Operadora de forno,0.0
Occupation,http://data.europa.eu/esco/occupation/ff5210a5-2ea9-43b4-bebc-8d565f928eaa,8131.4,Operador de máquinas de fabricar produtos cosméticos/Operadora de máquinas de fabricar produtos cosméticos,0.0
Occupation,http://data.europa.eu/esco/occupation/310ad9e0-ffc9-4980-b47c-1e856a404eff,8131.5,Operador de destilação de petróleo/Operadora de destilação de petróleo,0.0
Occupation,http://data.europa.eu/esco/occupation/1999bdfa-f9c4-4a0b-8565-0305108ca65e,8131.6,assistente da sala de secagem de pirotecnia,0.0555555555555555
Occupation,http://data.europa.eu/esco/occupation/d3382c5a-589f-453d-a6d8-d28695057079,8131.7,Operador de fermentadores/Operadora de fermentadores,0.166666666666666
Occupation,http://data.europa.eu/esco/occupation/21a42cfb-68c7-4f84-bdd7-81de07a6fff3,8131.8,Aferidor de petróleo/Aferidora de petróleo,0.0
Occupation,http://data.europa.eu/esco/occupation/0dae04a4-fa4c-40d3-8518-122cc0f7bfcf,8131.9,Operador de granuladores/Operadora de granuladores,0.0
Occupation,http://data.europa.eu/esco/occupation/0d61e7e7-afde-49ca-b554-4633842be030,8131.10,Operador de fornos de cal/Operadora de fornos de cal,0.111111111111111
Occupation,http://data.europa.eu/esco/occupation/7c64479f-7a76-49e9-ac42-bd925f2bf99d,8131.11,Operador de sala de controlo de minas/Operadora de sala de controlo de minas,0.0
Occupation,http://data.europa.eu/esco/occupation/30cdbb0a-4f62-4d0e-811c-72e3f95d017b,8131.12,Operador de nitração/Operadora de nitração,0.111111111111111
Occupation,http://data.europa.eu/esco/occupation/bfdc096e-e450-424d-9340-46968047ed68,8131.13,Operador de neutralização de nitroglicerina/Operadora de neutralização de nitroglicerina,0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90,8131.14,Operador de separação de nitroglicerina/Operadora de separação de nitroglicerina,0.125
Occupation,http://data.europa.eu/esco/occupation/0152b59d-5005-470c-9273-ef321477d8dc,8131.15,Operador de máquinas de filamentos têxteis/Operadora de máquinas de filamentos têxteis,0.0
Occupation,http://data.europa.eu/esco/occupation/d5ad1da5-cf69-4508-9148-a5338f4ffe0e,8131.16,Operador de máquinas de fabrico de perfumes/Operadora de máquinas de fabrico de perfumes,0.0
Occupation,http://data.europa.eu/esco/occupation/c93d58bd-3aa6-4de4-812d-010542f1dec8,8131.17,Operador de máquinas de fabrico de comprimidos/Operadora de máquinas de fabrico de comprimidos,0.0
Occupation,http://data.europa.eu/esco/occupation/3a67544c-919f-4051-b812-c08e69eec3fd,8131.18,Operador de máquinas modeladoras de sabão/Operadora de máquinas modeladoras de sabão,0.142857142857142
Occupation,http://data.europa.eu/esco/occupation/29a36f21-da45-4a01-b015-cac4445e5025,8131.19.1,Operador de corte de flocos de sabão/Operadora de corte de flocos de sabão,0.1
Occupation,http://data.europa.eu/esco/occupation/34c191ec-e3e3-4746-ae10-7ff4306a2794,8131.19.2,Operador de secagem de sabão/Operadora de secagem de sabão,0.111111111111111
Occupation,http://data.europa.eu/esco/occupation/39e06c20-d262-44f9-a6a8-a0f3ba9e887c,8131.19,Operador de máquinas de fabrico de sabão/Operadora de máquinas de fabrico de sabão,0.111111111111111
Occupation,http://data.europa.eu/esco/occupation/c7c3f05b-319b-4aa7-891e-78106f875de2,8131.20,Operador de controlo de fabrico de sabão/Operadora de controlo de fabrico de sabão,0.105263157894736
Occupation,http://data.europa.eu/esco/occupation/daa6197d-dba6-49b5-8223-b31b7a126e4e,8131.21,Operador de branqueamento de cera/Operadora de branqueamento de cera,0.0
Occupation,http://data.europa.eu/esco/occupation/25eca7d1-e8ea-4f9d-b922-c532d971e17c,8131.22,operador de instalação de digestão anaeróbia/operadora de instalações de digestão anaeróbia,0.368421052631578
ISCO level 4,http://data.europa.eu/esco/isco/C8131,8131,Operadores de instalações e de máquinas para o fabrico de produtos químicos,0.07033492307321516
Occupation,http://data.europa.eu/esco/occupation/b4f08f2e-3c97-4484-9094-446a17dad802,8132.1,Operador de laboratório cinematográfico/Operadora de laboratório cinematográfico,0.0
Occupation,http://data.europa.eu/esco/occupation/7180a7be-68cd-4636-8c12-706722ad8862,8132.2,Operador de revelação de fotografias/Operadora de revelação de fotografias,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C8132,8132,Operadores de máquinas para o fabrico de produtos fotográficos,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C814,814,"Operadores de máquinas do fabrico de produtos de borracha, plástico e papel",0.020137988761187452
Occupation,http://data.europa.eu/esco/occupation/8d2df08e-0b2e-4837-8096-66595bbaab15,8141.1.1,Operador de fabrico de correias de borracha/Operadora de fabrico de correias de borracha,0.0
Occupation,http://data.europa.eu/esco/occupation/fcab4bb1-c05b-43e3-98d8-f60b13c152f2,8141.1.2,Operador de coagulação de borracha/Operadora de coagulação de borracha,0.05
Occupation,http://data.europa.eu/esco/occupation/e7ef8a86-6acd-458d-bf48-634b8fd28950,8141.1.3,Misturador de borracha esponjosa/Misturadora de borracha esponjosa,0.0
Occupation,http://data.europa.eu/esco/occupation/5bf823c5-d3fd-46f6-9577-9331de10759f,8141.1.4,Operador de máquinas de corte de borracha/Operadora de máquinas de corte de borracha,0.0
Occupation,http://data.europa.eu/esco/occupation/df433613-4856-4e50-9be5-7a0ec0f4260a,8141.1.5,Operador de máquinas de imersão de borracha/Operadora de máquinas de imersão de borracha,0.0555555555555555
